Product_ASIN,URL,Title,Selling Price,MRP,Discount,Rating,Rating_Count,Category,Subcategory,Platform
,https://www.croma.com/samsung-galaxy-a36-5g-8gb-ram-256gb-awesome-white-/p/314445,"SAMSUNG Galaxy A36 5G (8GB RAM, 256GB, Awesome White)",39629.46,46804.52,100.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/apple-iphone-16-plus-128gb-pink-/p/309709,"Apple iPhone 16 Plus (128GB, Pink)",83390.0,89900.0,24.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > iPhones,Mobile Phones,Croma
,https://www.croma.com/google-pixel-8a-5g-8gb-ram-128gb-bay-/p/309154,"Google Pixel 8a 5G (8GB RAM, 128GB, Bay)",39629.46,46804.52,100.0,4.5,13.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/samsung-galaxy-a14-5g-6gb-ram-128gb-dark-red-/p/268115,"SAMSUNG Galaxy A14 5G (6GB RAM, 128GB, Dark Red)",14499.0,20999.0,95.0,4.4,31.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/nothing-phone-2a-5g-8gb-ram-256gb-black-/p/305348,"Nothing Phone 2a 5G (8GB RAM, 256GB, Black)",21199.0,27999.0,29.0,4.1,23.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/redmi-note-14-pro-plus-5g-8gb-ram-256gb-phantom-purple-/p/312110,"Redmi Note 14 Pro Plus 5G (8GB RAM, 256GB, Phantom Purple)",29999.0,36999.0,92.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/oppo-f27-pro-plus-5g-8gb-ram-128gb-midnight-navy-/p/307373,"oppo F27 Pro Plus 5G (8GB RAM, 128GB, Midnight Navy)",19999.0,32999.0,40.0,5.0,2.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/samsung-galaxy-a55-5g-12gb-ram-256gb-awesome-iceblue-/p/305507,"SAMSUNG Galaxy A55 5G (12GB RAM, 256GB, Awesome Iceblue)",39629.46,46804.52,100.0,5.0,3.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/samsung-galaxy-a06-5g-6gb-ram-128gb-black-/p/314171,"SAMSUNG Galaxy A06 5G (6GB RAM, 128GB, Black)",39629.46,46804.52,100.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/samsung-galaxy-a16-5g-8gb-ram-256gb-blue-black-/p/311655,"SAMSUNG Galaxy A16 5G (8GB RAM, 256GB, Blue Black)",39629.46,24499.0,33.0,5.0,1.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/apple-iphone-16-pro-1tb-desert-titanium-/p/309739,"Apple iPhone 16 Pro (1TB, Desert Titanium)",162900.0,169900.0,12.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > iPhones,Mobile Phones,Croma
,https://www.croma.com/realme-gt-6-5g-8gb-ram-256gb-fluid-silver-/p/307769,"realme GT 6 5G (8GB RAM, 256GB, Fluid Silver)",35999.0,43999.0,18.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/apple-iphone-16-256gb-pink-/p/309699,"Apple iPhone 16 (256GB, Pink)",39629.46,46804.52,100.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > iPhones,Mobile Phones,Croma
,https://www.croma.com/samsung-galaxy-m55-5g-12gb-ram-256gb-denim-black-/p/306023,"SAMSUNG Galaxy M55 5G (12GB RAM, 256GB, Denim Black)",32999.0,34999.0,71.0,2.0,2.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/vivo-v40e-5g-8gb-ram-256-rom-mint-green-/p/311014,"vivo V40e 5G (8GB RAM, 256 ROM, Mint Green)",24999.0,35999.0,56.0,4.3,3.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/apple-iphone-16-128gb-black-/p/309621,"Apple iPhone 16 (128GB, Black)",39629.46,46804.52,100.0,3.8,24.0,Croma > Phones & Wearables > Mobile Phones > iPhones,Mobile Phones,Croma
,https://www.croma.com/apple-iphone-16e-512gb-white-/p/310305,"Apple iPhone 16e (512GB, White)",39629.46,46804.52,100.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > iPhones,Mobile Phones,Croma
,https://www.croma.com/oppo-a5x-5g-4gb-ram-128gb-midnight-blue-/p/316001,"oppo A5x 5G (4GB RAM, 128GB, Midnight Blue)",12999.0,16999.0,53.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/vivo-x200-pro-5g-16gb-ram-512gb-titanium-gray-/p/312432,"vivo X200 Pro 5G (16GB RAM, 512GB, Titanium Gray)",94999.0,46804.52,10.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/samsung-galaxy-s25-ultra-5g-12gb-ram-512gb-titanium-whitesilver-/p/313340,"SAMSUNG Galaxy S25 Ultra 5G (12GB RAM, 512GB, Titanium Whitesilver)",39629.46,46804.52,100.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/google-pixel-9-pro-5g-16gb-ram-256gb-porcelain-/p/309145,"Google Pixel 9 Pro 5G (16GB RAM, 256GB, Porcelain)",89999.0,109999.0,18.0,5.0,1.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/oppo-k12x-5g-6gb-ram-128gb-breeze-blue-/p/308829,"oppo K12x 5G (6GB RAM, 128GB, Breeze Blue)",12999.0,16999.0,53.0,4.4,13.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/redmi-note-13-5g-8gb-ram-256gb-chromatic-purple-/p/307655,"Redmi Note 13 5G (8GB RAM, 256GB, Chromatic Purple)",39629.46,46804.52,100.0,5.0,2.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/redmi-a3-4gb-ram-128gb-midnight-black-/p/304904,"Redmi A3 (4GB RAM, 128GB, Midnight Black)",8294.0,19999.0,53.0,1.0,1.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/redmi-note-12-pro-5g-8gb-ram-256gb-stardust-purple-/p/267254,"Redmi Note 12 Pro 5G (8GB RAM, 256GB, Stardust Purple)",20694.0,31999.0,33.0,3.5,8.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/nothing-cmf-phone-1-5g-6gb-ram-128gb-light-green-/p/308333,"Nothing CMF Phone 1 5G (6GB RAM, 128GB, Light Green)",39629.46,46804.52,100.0,4.6,13.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/vivo-v50-5g-8gb-ram-256gb-rose-red-/p/313862,"vivo V50 5G (8GB RAM, 256GB, Rose Red)",36999.0,42999.0,95.0,3.5,13.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/samsung-galaxy-s25-plus-5g-12gb-ram-512gb-silver-shadow-/p/309113,"SAMSUNG Galaxy S25 Plus 5G (12GB RAM, 512GB, Silver Shadow)",111999.0,46804.52,100.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/apple-iphone-15-plus-128gb-black-/p/300770,"Apple iPhone 15 Plus (128GB, Black)",39629.46,46804.52,100.0,3.5,31.0,Croma > Phones & Wearables > Mobile Phones > iPhones,Mobile Phones,Croma
,https://www.croma.com/vivo-v30-pro-5g-8gb-ram-256gb-andaman-blue-/p/305312,"vivo V30 Pro 5G (8GB RAM, 256GB, Andaman Blue)",39629.46,46804.52,100.0,4.7,4.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/oneplus-13r-5g-12gb-ram-256gb-astral-trail-/p/312533,"OnePlus 13R 5G (12GB RAM, 256GB, Astral Trail)",39629.46,46804.52,100.0,3.0,3.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/nothing-phone-3a-5g-8gb-ram-128gb-white-/p/314521,"Nothing Phone 3a 5G (8GB RAM, 128GB, White)",39629.46,46804.52,100.0,4.0,5.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/apple-iphone-15-128gb-black-/p/300652,"Apple iPhone 15 (128GB, Black)",39629.46,69900.0,15.0,3.4,105.0,Croma > Phones & Wearables > Mobile Phones > iPhones,Mobile Phones,Croma
,https://www.croma.com/google-pixel-8a-5g-8gb-ram-128gb-aloe-/p/309153,"Google Pixel 8a 5G (8GB RAM, 128GB, Aloe)",39629.46,46804.52,100.0,4.3,9.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/google-pixel-9-pro-xl-5g-16gb-ram-512gb-obsidian-/p/309160,"Google Pixel 9 Pro XL 5G (16GB RAM, 512GB, Obsidian)",39629.46,46804.52,100.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/redmi-note-14-pro-plus-5g-8gb-ram-128gb-phantom-purple-/p/312118,"Redmi Note 14 Pro Plus 5G (8GB RAM, 128GB, Phantom Purple)",39629.46,46804.52,100.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/apple-iphone-16-plus-128gb-white-/p/309708,"Apple iPhone 16 Plus (128GB, White)",83390.0,89900.0,24.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > iPhones,Mobile Phones,Croma
,https://www.croma.com/vivo-y300-5g-8gb-ram-256gb-rom-emerald-green-/p/311904,"vivo Y300 5G (8GB RAM, 256GB ROM, Emerald Green)",22999.0,23999.0,17.0,5.0,4.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/oneplus-nord-ce5-5g-8gb-ram-128gb-black-infinity-/p/316552,"OnePlus Nord CE5 5G (8GB RAM, 128GB, Black Infinity)",24999.0,46804.52,79.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/realme-13-pro-5g-12gb-ram-512gb-monet-purple-/p/308463,"realme 13 Pro 5G (12GB RAM, 512GB, Monet Purple)",28999.0,50000.0,0.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/samsung-galaxy-a26-5g-8gb-ram-256gb-awesome-black-/p/314762,"SAMSUNG Galaxy A26 5G (8GB RAM, 256GB, Awesome Black)",25999.0,30999.0,13.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/vivo-v29-5g-8gb-ram-128gb-himalayan-blue-/p/301419,"vivo V29 5G (8GB RAM, 128GB, Himalayan Blue)",23799.0,35999.0,89.0,3.0,7.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/redmi-note-14-pro-plus-5g-8gb-ram-256gb-spectre-blue-/p/312125,"Redmi Note 14 Pro Plus 5G (8GB RAM, 256GB, Spectre Blue)",29999.0,36999.0,92.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/apple-iphone-15-128gb-blue-/p/300684,"Apple iPhone 15 (128GB, Blue)",64900.0,69900.0,15.0,3.3,107.0,Croma > Phones & Wearables > Mobile Phones > iPhones,Mobile Phones,Croma
,https://www.croma.com/samsung-galaxy-s25-5g-12gb-ram-128gb-icyblue-/p/313331,"SAMSUNG Galaxy S25 5G (12GB RAM, 128GB, Icyblue)",39629.46,46804.52,100.0,3.96125,0.0,Croma > Phones & Wearables > Mobile Phones > Android Phones,Mobile Phones,Croma
,https://www.croma.com/d-link-dual-band-wi-fi-range-extender-full-backwards-compatibility-dap-1610-ac1200-white-/p/231824,"D-Link Dual Band Wi-Fi Range Extender (Full Backwards Compatibility, DAP-1610 AC1200, White)",1364.0,4410.0,7.0,4.7,19.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/tp-link-ac750-dual-band-wifi-router-3-antennas-5-lan-ports-multicast-support-archer-c20-black-/p/194796,"tp-link AC750 Dual Band WiFi Router 3 Antennas, (5 LAN Ports Multicast Support Archer C20, Black)",1399.0,2399.0,68.0,4.7,64.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/asus-dual-band-2402-mbps-wi-fi-router-4-antennas-4-lan-ports-ai-protection-pro-rt-ax3000-black-/p/237811,"ASUS Dual Band 2402 Mbps Wi-Fi Router (4 Antennas, 4 LAN Ports, Ai Protection Pro, RT-AX3000, Black)",4926.125,5809.866666666670,202402.0,4.36,0.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/tp-link-archer-ax10-dual-band-wifi-router-4-antennas-5-lan-ports-beamforming-ofdma-mu-mimo-150503081-black-/p/241284,"tp-link Archer AX10 Dual Band WiFi Router (4 Antennas, 5 LAN Ports Beamforming, OFDMA, MU-MIMO 150503081, Black)",2599.0,8999.0,12.0,4.36,0.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/d-link-ac1200-dual-band-1200-mbps-wi-fi-5-smart-router-4-antennas-4-lan-ports-voice-assistant-supported-r12-white-/p/258806,"D-Link AC1200 Dual Band 1200 Mbps Wi-Fi 5 Smart Router (4 Antennas, 4 LAN Ports, Voice Assistant Supported, R12, White)",1744.0,4000.0,40.0,3.3,6.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/mercusys-mw305r-m-single-band-wifi-router-3-antennas-multicast-support-white-/p/238243,"MERCUSYS MW305R-M Single Band WiFi Router 3 Antennas, (Multicast Support , White)",4926.125,5809.866666666670,10.0,4.36,0.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/d-link-ax1500-dual-band-1500-mbps-wi-fi-router-4-antennas-3-lan-ports-google-assistant-and-alexa-supported-r15-white-/p/245586,"D-Link AX1500 Dual Band 1500 Mbps Wi-Fi Router (4 Antennas, 3 LAN Ports, Google Assistant And Alexa Supported, R15, White)",3230.0,5180.0,64.0,4.2,32.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/acer-server-for-tis-black-/p/167716,acer Server for TIS (Black),49612.0,5809.866666666670,17094.91666666670,4.36,0.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/netgear-ax1800-dual-band-wifi-router-3-antennas-5-lan-ports-multicast-support-rax10-black-/p/242758,"NETGEAR AX1800 Dual Band WiFi Router (3 Antennas, 5 LAN Ports Multicast Support RAX10, Black)",4926.125,5809.866666666670,1800.0,4.36,0.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/mercusys-ac-dual-band-1900-mbps-wi-fi-router-6-antennas-2-lan-ports-far-reaching-coverage-mr50g-black-/p/238251,"MERCUSYS AC Dual Band 1900 Mbps Wi-Fi Router (6 Antennas, 2 LAN Ports, Far-Reaching Coverage, MR50G, Black)",774.0,3999.0,65.0,5.0,7.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/cisco-dual-band-wi-fi-home-mesh-extender-mobile-app-compatible-cbw142acm-d-in-white-/p/230678,"CISCO Dual Band Wi-Fi Home Mesh Extender (Mobile App Compatible, CBW142ACM-D-IN, White)",4926.125,5809.866666666670,100.0,4.36,0.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/d-link-ax1500-dual-band-1500-mbps-wi-fi-router-4-antennas-4-lan-ports-unprecedented-network-efficiency-dir-x1560-black-/p/231822,"D-Link AX1500 Dual Band 1500 Mbps Wi-Fi Router (4 Antennas, 4 LAN Ports, Unprecedented Network Efficiency, DIR-X1560, Black)",1154.0,8700.0,74.0,4.8,8.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/tp-link-ac1200-dual-band-wifi-router-4-antennas-5-lan-ports-multicast-support-mu-mimo-archer-c50-white-/p/208559,"tp-link AC1200 Dual Band WiFi Router 4 Antennas, (5 LAN Ports Multicast Support MU-MIMO Archer C50, White)",1599.0,3599.0,57.0,4.5,252.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/cisco-dual-band-wi-fi-routers-mesh-technology-support-cbw140ac-d-white-/p/230677,"CISCO Dual Band Wi-Fi Routers (Mesh Technology Support, CBW140AC-D, White)",5074.0,18366.0,37.0,4.36,0.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/tp-link-tl-wr845n-single-band-wifi-router-3-antennas-5-lan-ports-multicast-support-parental-controls-white-/p/241295,"tp-link TL-WR845N Single Band WiFi Router (3 Antennas, 5 LAN Ports Multicast Support Parental Controls, White)",949.0,1699.0,14.0,4.36,0.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/mercusys-ac-dual-band-1200-mbps-ghz-wi-fi-router-4-antennas-3-lan-ports-gigabit-speed-for-lightning-fast-surfing-12g-black-/p/238252,"MERCUSYS AC Dual Band 1200 Mbps GHz Wi-Fi Router (4 Antennas, 3 LAN Ports, Gigabit Speed for Lightning-Fast Surfing, 12G, Black)",4926.125,5809.866666666670,90.0,3.8,8.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/tp-link-ac1200-dual-band-wifi-router-4-antennas-5-lan-ports-multicast-support-archer-c6-black-/p/241289,"tp-link AC1200 Dual Band WiFi Router (4 Antennas, 5 LAN Ports Multicast Support Archer C6, Black)",2199.0,4999.0,1.0,4.5,123.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/tp-link-archer-c6u-dual-band-wifi-router-4-antennas-5-lan-ports-multicast-support-black-/p/253165,"tp-link Archer C6U Dual Band WiFi Router (4 Antennas, 5 LAN Ports Multicast Support, Black)",4926.125,5809.866666666670,100.0,4.3,50.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/d-link-ac1200-dual-band-1200-mbps-wi-fi-router-4-antennas-4-lan-ports-usb-3g-lte-support-dir-825-black-/p/208778,"D-Link AC1200 Dual Band 1200 Mbps Wi-Fi Router (4 Antennas, 4 LAN Ports, USB 3G LTE Support, DIR-825, Black)",2249.0,3200.0,72.0,4.0,62.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/asus-triple-band-4804-mbps-wi-fi-gaming-router-4-antennas-4-lan-ports-ai-protection-pro-rt-ax92u-black-/p/237815,"ASUS Triple Band 4804 Mbps Wi-Fi Gaming Router (4 Antennas, 4 LAN Ports, Ai Protection Pro, RT-AX92U, Black)",4926.125,5809.866666666670,204804.0,4.36,0.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/tp-link-tl-wa850re-single-band-wifi-range-extender-multicast-support-white-/p/194800,"tp-link TL-WA850RE Single Band WiFi Range Extender (Multicast Support, White)",1299.0,3599.0,91.0,4.3,98.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/d-link-adsl2-n300-single-band-24-mbps-wi-fi-router-2-antennas-4-lan-ports-firewall-protection-dsl2750-black-/p/168343,"D-Link ADSL2 N300 Single Band 24 Mbps Wi-Fi Router (2 Antennas, 4 LAN Ports, Firewall Protection, DSL2750, Black)",4926.125,5809.866666666670,100.0,4.5,22.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/mercusys-ac-dual-band-up-to-1200-mbps-wi-fi-router-4-antennas-2-lan-ports-active-parental-controls-10-white-/p/238254,"MERCUSYS AC Dual Band Up to 1200 Mbps Wi-Fi Router (4 Antennas, 2 LAN Ports, Active Parental Controls, 10, White)",4926.125,5809.866666666670,100.0,4.3,4.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/asus-dual-band-867-mbps-wi-fi-router-4-antennas-4-lan-ports-traffic-analyzer-rt-ac59u-v2-black-/p/237809,"ASUS Dual Band 867 Mbps Wi-Fi Router (4 Antennas, 4 LAN Ports, Traffic Analyzer, RT-AC59U V2, Black)",1974.0,8500.0,78.0,4.36,0.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/tp-link-ac750-dual-band-wifi-range-extender-multicast-support-white-/p/208733,"tp-link AC750 Dual Band WiFi Range Extender (Multicast Support, White)",1599.0,5499.0,92.0,4.5,144.0,Croma > Computers & Tablets > Network Components > Wi-Fi Routers,Routers,Croma
,https://www.croma.com/sandisk-e30-2tb-usb-type-c-3-2-portable-solid-state-drive-drop-protection-dark-blue-/p/300084,"SanDisk E30 2TB USB Type-C (3.2) Portable Solid State Drive (Drop Protection, Dark Blue)",12999.0,44000.0,46.0,3.866666666666670,0.0,Croma > Computers & Tablets > Storage Devices > External Solid State Drive (SSD),Hard Disk,Croma
,https://www.croma.com/e-sandisk-extreme-pro-1tb-usb-c-3-2-portable-solid-state-drive-ip65-water-and-dust-resistance-dark-blue-/p/235285,"E-SanDisk Extreme PRO 1TB USB-C (3.2) Portable Solid State Drive (IP65 Water and Dust Resistance, Dark Blue)",13799.0,44000.0,64.0,3.866666666666670,0.0,Croma > Computers & Tablets > Storage Devices > External Solid State Drive (SSD),Hard Disk,Croma
,https://www.croma.com/samsung-t7-1tb-usb-type-c-3-2-portable-solid-state-drive-ip65-water-and-dust-resistance-blue-/p/271277,"SAMSUNG T7 1TB USB Type-C (3.2) Portable Solid State Drive (IP65 Water and Dust Resistance, Blue)",11399.0,18699.0,4.0,3.866666666666670,0.0,Croma > Computers & Tablets > Storage Devices > External Solid State Drive (SSD),Hard Disk,Croma
,https://www.croma.com/crucial-x6-4tb-usb-c-3-2-portable-solid-state-drive-shock-vibration-resistant-black-/p/259467,"Crucial X6 4TB USB-C (3.2) Portable Solid State Drive (Shock & Vibration Resistant, Black)",24594.0,57594.0,30.0,3.866666666666670,0.0,Croma > Computers & Tablets > Storage Devices > External Solid State Drive (SSD),Hard Disk,Croma
,https://www.croma.com/crucial-x8-2tb-usb-c-3-2-portable-solid-state-drive-shock-vibration-resistant-black-/p/259466,"Crucial X8 2TB USB-C (3.2) Portable Solid State Drive (Shock & Vibration Resistant, Black)",14111.77777777780,29249.5,10.0,3.866666666666670,0.0,Croma > Computers & Tablets > Storage Devices > External Solid State Drive (SSD),Hard Disk,Croma
,https://www.croma.com/sandisk-extreme-500gb-usb-type-c-3-2-portable-solid-state-drive-ip65-water-and-dust-resistance-black-/p/235286,"SanDisk Extreme 500GB USB Type-C (3.2) Portable Solid State Drive (IP65 Water and Dust Resistance, Black)",8649.0,19500.0,65.0,5.0,2.0,Croma > Computers & Tablets > Storage Devices > External Solid State Drive (SSD),Hard Disk,Croma
